"","chromosome_name","mismatches","count","pathogen"
"940","X","3",6,"Full_Scramble_Chikungunya_virus_UP000000569-5_12mer_3mis_hits.tsv"
"941","Auto","3",50,"Full_Scramble_Chikungunya_virus_UP000000569-6_12mer_3mis_hits.tsv"
"942","X","3",3,"Full_Scramble_Chikungunya_virus_UP000000569-6_12mer_3mis_hits.tsv"
"943","Auto","2",1,"Full_Scramble_Chikungunya_virus_UP000000569-7_12mer_3mis_hits.tsv"
"944","Auto","3",82,"Full_Scramble_Chikungunya_virus_UP000000569-7_12mer_3mis_hits.tsv"
"945","X","3",2,"Full_Scramble_Chikungunya_virus_UP000000569-7_12mer_3mis_hits.tsv"
"946","Auto","3",40,"Full_Scramble_Chikungunya_virus_UP000000569-8_12mer_3mis_hits.tsv"
"947","Auto","3",68,"Full_Scramble_Chikungunya_virus_UP000000569-9_12mer_3mis_hits.tsv"
"948","Auto","3",36,"Full_Scramble_Cosavirus_A_UP000029753-1_12mer_3mis_hits.tsv"
"949","X","3",5,"Full_Scramble_Cosavirus_A_UP000029753-1_12mer_3mis_hits.tsv"
"950","Auto","3",23,"Full_Scramble_Cosavirus_A_UP000029753-10_12mer_3mis_hits.tsv"
"951","X","3",2,"Full_Scramble_Cosavirus_A_UP000029753-10_12mer_3mis_hits.tsv"
"952","Auto","3",32,"Full_Scramble_Cosavirus_A_UP000029753-11_12mer_3mis_hits.tsv"
"953","Auto","3",28,"Full_Scramble_Cosavirus_A_UP000029753-12_12mer_3mis_hits.tsv"
"954","X","3",2,"Full_Scramble_Cosavirus_A_UP000029753-12_12mer_3mis_hits.tsv"
"955","Auto","3",38,"Full_Scramble_Cosavirus_A_UP000029753-13_12mer_3mis_hits.tsv"
"956","X","3",3,"Full_Scramble_Cosavirus_A_UP000029753-13_12mer_3mis_hits.tsv"
"957","Auto","3",33,"Full_Scramble_Cosavirus_A_UP000029753-14_12mer_3mis_hits.tsv"
"958","X","3",2,"Full_Scramble_Cosavirus_A_UP000029753-14_12mer_3mis_hits.tsv"
"959","Auto","2",1,"Full_Scramble_Cosavirus_A_UP000029753-15_12mer_3mis_hits.tsv"
"960","Auto","3",26,"Full_Scramble_Cosavirus_A_UP000029753-15_12mer_3mis_hits.tsv"
"961","X","3",3,"Full_Scramble_Cosavirus_A_UP000029753-15_12mer_3mis_hits.tsv"
"962","Auto","2",3,"Full_Scramble_Cosavirus_A_UP000029753-16_12mer_3mis_hits.tsv"
"963","Auto","3",32,"Full_Scramble_Cosavirus_A_UP000029753-16_12mer_3mis_hits.tsv"
"964","Auto","2",2,"Full_Scramble_Cosavirus_A_UP000029753-17_12mer_3mis_hits.tsv"
"965","Auto","3",35,"Full_Scramble_Cosavirus_A_UP000029753-17_12mer_3mis_hits.tsv"
"966","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-17_12mer_3mis_hits.tsv"
"967","Auto","2",2,"Full_Scramble_Cosavirus_A_UP000029753-18_12mer_3mis_hits.tsv"
"968","Auto","3",30,"Full_Scramble_Cosavirus_A_UP000029753-18_12mer_3mis_hits.tsv"
"969","Auto","2",1,"Full_Scramble_Cosavirus_A_UP000029753-19_12mer_3mis_hits.tsv"
"970","Auto","3",30,"Full_Scramble_Cosavirus_A_UP000029753-19_12mer_3mis_hits.tsv"
"971","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-19_12mer_3mis_hits.tsv"
"972","Auto","3",28,"Full_Scramble_Cosavirus_A_UP000029753-2_12mer_3mis_hits.tsv"
"973","Auto","3",22,"Full_Scramble_Cosavirus_A_UP000029753-20_12mer_3mis_hits.tsv"
"974","Auto","3",16,"Full_Scramble_Cosavirus_A_UP000029753-21_12mer_3mis_hits.tsv"
"975","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-21_12mer_3mis_hits.tsv"
"976","Auto","3",33,"Full_Scramble_Cosavirus_A_UP000029753-22_12mer_3mis_hits.tsv"
"977","Auto","2",2,"Full_Scramble_Cosavirus_A_UP000029753-23_12mer_3mis_hits.tsv"
"978","Auto","3",18,"Full_Scramble_Cosavirus_A_UP000029753-23_12mer_3mis_hits.tsv"
"979","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-23_12mer_3mis_hits.tsv"
"980","Auto","3",23,"Full_Scramble_Cosavirus_A_UP000029753-24_12mer_3mis_hits.tsv"
"981","X","3",2,"Full_Scramble_Cosavirus_A_UP000029753-24_12mer_3mis_hits.tsv"
"982","Auto","3",27,"Full_Scramble_Cosavirus_A_UP000029753-25_12mer_3mis_hits.tsv"
"983","Auto","3",33,"Full_Scramble_Cosavirus_A_UP000029753-26_12mer_3mis_hits.tsv"
"984","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-26_12mer_3mis_hits.tsv"
"985","Auto","2",2,"Full_Scramble_Cosavirus_A_UP000029753-27_12mer_3mis_hits.tsv"
"986","Auto","3",33,"Full_Scramble_Cosavirus_A_UP000029753-27_12mer_3mis_hits.tsv"
"987","X","2",1,"Full_Scramble_Cosavirus_A_UP000029753-27_12mer_3mis_hits.tsv"
"988","X","3",6,"Full_Scramble_Cosavirus_A_UP000029753-27_12mer_3mis_hits.tsv"
"989","Auto","3",31,"Full_Scramble_Cosavirus_A_UP000029753-28_12mer_3mis_hits.tsv"
"990","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-28_12mer_3mis_hits.tsv"
"991","Auto","1",1,"Full_Scramble_Cosavirus_A_UP000029753-29_12mer_3mis_hits.tsv"
"992","Auto","2",2,"Full_Scramble_Cosavirus_A_UP000029753-29_12mer_3mis_hits.tsv"
"993","Auto","3",32,"Full_Scramble_Cosavirus_A_UP000029753-29_12mer_3mis_hits.tsv"
"994","X","3",3,"Full_Scramble_Cosavirus_A_UP000029753-29_12mer_3mis_hits.tsv"
"995","Auto","3",32,"Full_Scramble_Cosavirus_A_UP000029753-3_12mer_3mis_hits.tsv"
"996","Auto","3",31,"Full_Scramble_Cosavirus_A_UP000029753-30_12mer_3mis_hits.tsv"
"997","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-30_12mer_3mis_hits.tsv"
"998","Auto","3",38,"Full_Scramble_Cosavirus_A_UP000029753-4_12mer_3mis_hits.tsv"
"999","X","3",3,"Full_Scramble_Cosavirus_A_UP000029753-4_12mer_3mis_hits.tsv"
"1000","Auto","3",20,"Full_Scramble_Cosavirus_A_UP000029753-5_12mer_3mis_hits.tsv"
"1001","Auto","3",35,"Full_Scramble_Cosavirus_A_UP000029753-6_12mer_3mis_hits.tsv"
"1002","Auto","3",13,"Full_Scramble_Cosavirus_A_UP000029753-7_12mer_3mis_hits.tsv"
"1003","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-7_12mer_3mis_hits.tsv"
"1004","Auto","2",4,"Full_Scramble_Cosavirus_A_UP000029753-8_12mer_3mis_hits.tsv"
"1005","Auto","3",33,"Full_Scramble_Cosavirus_A_UP000029753-8_12mer_3mis_hits.tsv"
"1006","X","3",2,"Full_Scramble_Cosavirus_A_UP000029753-8_12mer_3mis_hits.tsv"
"1007","Auto","2",1,"Full_Scramble_Cosavirus_A_UP000029753-9_12mer_3mis_hits.tsv"
"1008","Auto","3",21,"Full_Scramble_Cosavirus_A_UP000029753-9_12mer_3mis_hits.tsv"
"1009","X","3",1,"Full_Scramble_Cosavirus_A_UP000029753-9_12mer_3mis_hits.tsv"
"1010","Auto","1",1,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1011","Auto","2",13,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1012","Auto","3",713,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1013","Mitochondrion","3",2,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1014","X","3",22,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1015","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-1_12mer_3mis_hits.tsv"
"1016","Auto","2",12,"Full_Scramble_Cowpox_virus_UP000152733-10_12mer_3mis_hits.tsv"
"1017","Auto","3",738,"Full_Scramble_Cowpox_virus_UP000152733-10_12mer_3mis_hits.tsv"
"1018","X","3",26,"Full_Scramble_Cowpox_virus_UP000152733-10_12mer_3mis_hits.tsv"
"1019","Auto","2",13,"Full_Scramble_Cowpox_virus_UP000152733-11_12mer_3mis_hits.tsv"
"1020","Auto","3",756,"Full_Scramble_Cowpox_virus_UP000152733-11_12mer_3mis_hits.tsv"
"1021","X","3",20,"Full_Scramble_Cowpox_virus_UP000152733-11_12mer_3mis_hits.tsv"
"1022","Y","3",4,"Full_Scramble_Cowpox_virus_UP000152733-11_12mer_3mis_hits.tsv"
"1023","Auto","2",15,"Full_Scramble_Cowpox_virus_UP000152733-12_12mer_3mis_hits.tsv"
"1024","Auto","3",750,"Full_Scramble_Cowpox_virus_UP000152733-12_12mer_3mis_hits.tsv"
"1025","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-12_12mer_3mis_hits.tsv"
"1026","X","3",39,"Full_Scramble_Cowpox_virus_UP000152733-12_12mer_3mis_hits.tsv"
"1027","Y","3",3,"Full_Scramble_Cowpox_virus_UP000152733-12_12mer_3mis_hits.tsv"
"1028","Auto","2",12,"Full_Scramble_Cowpox_virus_UP000152733-13_12mer_3mis_hits.tsv"
"1029","Auto","3",732,"Full_Scramble_Cowpox_virus_UP000152733-13_12mer_3mis_hits.tsv"
"1030","Mitochondrion","3",1,"Full_Scramble_Cowpox_virus_UP000152733-13_12mer_3mis_hits.tsv"
"1031","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-13_12mer_3mis_hits.tsv"
"1032","X","3",32,"Full_Scramble_Cowpox_virus_UP000152733-13_12mer_3mis_hits.tsv"
"1033","Auto","2",12,"Full_Scramble_Cowpox_virus_UP000152733-14_12mer_3mis_hits.tsv"
"1034","Auto","3",681,"Full_Scramble_Cowpox_virus_UP000152733-14_12mer_3mis_hits.tsv"
"1035","X","2",2,"Full_Scramble_Cowpox_virus_UP000152733-14_12mer_3mis_hits.tsv"
"1036","X","3",29,"Full_Scramble_Cowpox_virus_UP000152733-14_12mer_3mis_hits.tsv"
"1037","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-14_12mer_3mis_hits.tsv"
"1038","Auto","2",22,"Full_Scramble_Cowpox_virus_UP000152733-15_12mer_3mis_hits.tsv"
"1039","Auto","3",763,"Full_Scramble_Cowpox_virus_UP000152733-15_12mer_3mis_hits.tsv"
"1040","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-15_12mer_3mis_hits.tsv"
"1041","X","3",28,"Full_Scramble_Cowpox_virus_UP000152733-15_12mer_3mis_hits.tsv"
"1042","Y","3",2,"Full_Scramble_Cowpox_virus_UP000152733-15_12mer_3mis_hits.tsv"
"1043","Auto","2",9,"Full_Scramble_Cowpox_virus_UP000152733-16_12mer_3mis_hits.tsv"
"1044","Auto","3",749,"Full_Scramble_Cowpox_virus_UP000152733-16_12mer_3mis_hits.tsv"
"1045","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-16_12mer_3mis_hits.tsv"
"1046","X","3",39,"Full_Scramble_Cowpox_virus_UP000152733-16_12mer_3mis_hits.tsv"
"1047","Auto","2",18,"Full_Scramble_Cowpox_virus_UP000152733-17_12mer_3mis_hits.tsv"
"1048","Auto","3",801,"Full_Scramble_Cowpox_virus_UP000152733-17_12mer_3mis_hits.tsv"
"1049","X","3",31,"Full_Scramble_Cowpox_virus_UP000152733-17_12mer_3mis_hits.tsv"
"1050","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-17_12mer_3mis_hits.tsv"
"1051","Auto","2",10,"Full_Scramble_Cowpox_virus_UP000152733-18_12mer_3mis_hits.tsv"
"1052","Auto","3",727,"Full_Scramble_Cowpox_virus_UP000152733-18_12mer_3mis_hits.tsv"
"1053","X","3",29,"Full_Scramble_Cowpox_virus_UP000152733-18_12mer_3mis_hits.tsv"
"1054","Auto","2",11,"Full_Scramble_Cowpox_virus_UP000152733-19_12mer_3mis_hits.tsv"
"1055","Auto","3",660,"Full_Scramble_Cowpox_virus_UP000152733-19_12mer_3mis_hits.tsv"
"1056","X","3",33,"Full_Scramble_Cowpox_virus_UP000152733-19_12mer_3mis_hits.tsv"
"1057","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-19_12mer_3mis_hits.tsv"
"1058","Auto","2",13,"Full_Scramble_Cowpox_virus_UP000152733-2_12mer_3mis_hits.tsv"
"1059","Auto","3",719,"Full_Scramble_Cowpox_virus_UP000152733-2_12mer_3mis_hits.tsv"
"1060","X","3",23,"Full_Scramble_Cowpox_virus_UP000152733-2_12mer_3mis_hits.tsv"
"1061","Auto","2",9,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1062","Auto","3",727,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1063","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1064","X","3",52,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1065","Y","2",1,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1066","Y","3",3,"Full_Scramble_Cowpox_virus_UP000152733-20_12mer_3mis_hits.tsv"
"1067","Auto","2",9,"Full_Scramble_Cowpox_virus_UP000152733-21_12mer_3mis_hits.tsv"
"1068","Auto","3",732,"Full_Scramble_Cowpox_virus_UP000152733-21_12mer_3mis_hits.tsv"
"1069","X","2",2,"Full_Scramble_Cowpox_virus_UP000152733-21_12mer_3mis_hits.tsv"
"1070","X","3",35,"Full_Scramble_Cowpox_virus_UP000152733-21_12mer_3mis_hits.tsv"
"1071","Auto","2",7,"Full_Scramble_Cowpox_virus_UP000152733-22_12mer_3mis_hits.tsv"
"1072","Auto","3",724,"Full_Scramble_Cowpox_virus_UP000152733-22_12mer_3mis_hits.tsv"
"1073","X","3",24,"Full_Scramble_Cowpox_virus_UP000152733-22_12mer_3mis_hits.tsv"
"1074","Auto","2",6,"Full_Scramble_Cowpox_virus_UP000152733-23_12mer_3mis_hits.tsv"
"1075","Auto","3",697,"Full_Scramble_Cowpox_virus_UP000152733-23_12mer_3mis_hits.tsv"
"1076","Mitochondrion","3",3,"Full_Scramble_Cowpox_virus_UP000152733-23_12mer_3mis_hits.tsv"
"1077","X","3",28,"Full_Scramble_Cowpox_virus_UP000152733-23_12mer_3mis_hits.tsv"
"1078","Auto","2",24,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1079","Auto","3",720,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1080","Mitochondrion","3",1,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1081","X","2",3,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1082","X","3",39,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1083","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-24_12mer_3mis_hits.tsv"
"1084","Auto","2",19,"Full_Scramble_Cowpox_virus_UP000152733-25_12mer_3mis_hits.tsv"
"1085","Auto","3",813,"Full_Scramble_Cowpox_virus_UP000152733-25_12mer_3mis_hits.tsv"
"1086","X","3",29,"Full_Scramble_Cowpox_virus_UP000152733-25_12mer_3mis_hits.tsv"
"1087","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-25_12mer_3mis_hits.tsv"
"1088","Auto","1",1,"Full_Scramble_Cowpox_virus_UP000152733-26_12mer_3mis_hits.tsv"
"1089","Auto","2",14,"Full_Scramble_Cowpox_virus_UP000152733-26_12mer_3mis_hits.tsv"
"1090","Auto","3",742,"Full_Scramble_Cowpox_virus_UP000152733-26_12mer_3mis_hits.tsv"
"1091","Mitochondrion","3",3,"Full_Scramble_Cowpox_virus_UP000152733-26_12mer_3mis_hits.tsv"
"1092","X","3",20,"Full_Scramble_Cowpox_virus_UP000152733-26_12mer_3mis_hits.tsv"
"1093","Auto","1",1,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1094","Auto","2",13,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1095","Auto","3",664,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1096","Mitochondrion","3",2,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1097","X","3",34,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1098","Y","3",2,"Full_Scramble_Cowpox_virus_UP000152733-27_12mer_3mis_hits.tsv"
"1099","Auto","2",20,"Full_Scramble_Cowpox_virus_UP000152733-28_12mer_3mis_hits.tsv"
"1100","Auto","3",752,"Full_Scramble_Cowpox_virus_UP000152733-28_12mer_3mis_hits.tsv"
"1101","X","2",2,"Full_Scramble_Cowpox_virus_UP000152733-28_12mer_3mis_hits.tsv"
"1102","X","3",25,"Full_Scramble_Cowpox_virus_UP000152733-28_12mer_3mis_hits.tsv"
"1103","Auto","2",23,"Full_Scramble_Cowpox_virus_UP000152733-29_12mer_3mis_hits.tsv"
"1104","Auto","3",756,"Full_Scramble_Cowpox_virus_UP000152733-29_12mer_3mis_hits.tsv"
"1105","X","2",4,"Full_Scramble_Cowpox_virus_UP000152733-29_12mer_3mis_hits.tsv"
"1106","X","3",29,"Full_Scramble_Cowpox_virus_UP000152733-29_12mer_3mis_hits.tsv"
"1107","Y","3",3,"Full_Scramble_Cowpox_virus_UP000152733-29_12mer_3mis_hits.tsv"
"1108","Auto","1",1,"Full_Scramble_Cowpox_virus_UP000152733-3_12mer_3mis_hits.tsv"
"1109","Auto","2",12,"Full_Scramble_Cowpox_virus_UP000152733-3_12mer_3mis_hits.tsv"
"1110","Auto","3",781,"Full_Scramble_Cowpox_virus_UP000152733-3_12mer_3mis_hits.tsv"
"1111","X","3",28,"Full_Scramble_Cowpox_virus_UP000152733-3_12mer_3mis_hits.tsv"
"1112","Auto","2",12,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1113","Auto","3",719,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1114","Mitochondrion","3",1,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1115","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1116","X","3",22,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1117","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-30_12mer_3mis_hits.tsv"
"1118","Auto","2",18,"Full_Scramble_Cowpox_virus_UP000152733-4_12mer_3mis_hits.tsv"
"1119","Auto","3",738,"Full_Scramble_Cowpox_virus_UP000152733-4_12mer_3mis_hits.tsv"
"1120","X","2",4,"Full_Scramble_Cowpox_virus_UP000152733-4_12mer_3mis_hits.tsv"
"1121","X","3",35,"Full_Scramble_Cowpox_virus_UP000152733-4_12mer_3mis_hits.tsv"
"1122","Auto","2",14,"Full_Scramble_Cowpox_virus_UP000152733-5_12mer_3mis_hits.tsv"
"1123","Auto","3",723,"Full_Scramble_Cowpox_virus_UP000152733-5_12mer_3mis_hits.tsv"
"1124","X","2",2,"Full_Scramble_Cowpox_virus_UP000152733-5_12mer_3mis_hits.tsv"
"1125","X","3",35,"Full_Scramble_Cowpox_virus_UP000152733-5_12mer_3mis_hits.tsv"
"1126","Y","3",2,"Full_Scramble_Cowpox_virus_UP000152733-5_12mer_3mis_hits.tsv"
"1127","Auto","2",17,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1128","Auto","3",779,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1129","Mitochondrion","3",1,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1130","X","2",2,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1131","X","3",38,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1132","Y","3",2,"Full_Scramble_Cowpox_virus_UP000152733-6_12mer_3mis_hits.tsv"
"1133","Auto","2",14,"Full_Scramble_Cowpox_virus_UP000152733-7_12mer_3mis_hits.tsv"
"1134","Auto","3",760,"Full_Scramble_Cowpox_virus_UP000152733-7_12mer_3mis_hits.tsv"
"1135","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-7_12mer_3mis_hits.tsv"
"1136","X","3",31,"Full_Scramble_Cowpox_virus_UP000152733-7_12mer_3mis_hits.tsv"
"1137","Auto","2",14,"Full_Scramble_Cowpox_virus_UP000152733-8_12mer_3mis_hits.tsv"
"1138","Auto","3",699,"Full_Scramble_Cowpox_virus_UP000152733-8_12mer_3mis_hits.tsv"
"1139","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-8_12mer_3mis_hits.tsv"
"1140","X","3",31,"Full_Scramble_Cowpox_virus_UP000152733-8_12mer_3mis_hits.tsv"
"1141","Y","3",2,"Full_Scramble_Cowpox_virus_UP000152733-8_12mer_3mis_hits.tsv"
"1142","Auto","1",2,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1143","Auto","2",17,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1144","Auto","3",762,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1145","X","1",2,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1146","X","2",1,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1147","X","3",15,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1148","Y","3",1,"Full_Scramble_Cowpox_virus_UP000152733-9_12mer_3mis_hits.tsv"
"1149","Auto","2",2,"Full_Scramble_Coxsackievirus_UP000007757-1_12mer_3mis_hits.tsv"
"1150","Auto","3",43,"Full_Scramble_Coxsackievirus_UP000007757-1_12mer_3mis_hits.tsv"
"1151","X","3",3,"Full_Scramble_Coxsackievirus_UP000007757-1_12mer_3mis_hits.tsv"
"1152","Auto","3",36,"Full_Scramble_Coxsackievirus_UP000007757-10_12mer_3mis_hits.tsv"
"1153","Auto","2",3,"Full_Scramble_Coxsackievirus_UP000007757-11_12mer_3mis_hits.tsv"
"1154","Auto","3",46,"Full_Scramble_Coxsackievirus_UP000007757-11_12mer_3mis_hits.tsv"
"1155","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-11_12mer_3mis_hits.tsv"
"1156","Auto","3",28,"Full_Scramble_Coxsackievirus_UP000007757-12_12mer_3mis_hits.tsv"
"1157","X","3",4,"Full_Scramble_Coxsackievirus_UP000007757-12_12mer_3mis_hits.tsv"
"1158","Auto","3",22,"Full_Scramble_Coxsackievirus_UP000007757-13_12mer_3mis_hits.tsv"
"1159","X","3",2,"Full_Scramble_Coxsackievirus_UP000007757-13_12mer_3mis_hits.tsv"
"1160","Auto","2",2,"Full_Scramble_Coxsackievirus_UP000007757-14_12mer_3mis_hits.tsv"
"1161","Auto","3",31,"Full_Scramble_Coxsackievirus_UP000007757-14_12mer_3mis_hits.tsv"
"1162","X","3",2,"Full_Scramble_Coxsackievirus_UP000007757-14_12mer_3mis_hits.tsv"
"1163","Auto","3",45,"Full_Scramble_Coxsackievirus_UP000007757-15_12mer_3mis_hits.tsv"
"1164","X","3",2,"Full_Scramble_Coxsackievirus_UP000007757-15_12mer_3mis_hits.tsv"
"1165","Auto","3",31,"Full_Scramble_Coxsackievirus_UP000007757-16_12mer_3mis_hits.tsv"
"1166","Auto","3",23,"Full_Scramble_Coxsackievirus_UP000007757-17_12mer_3mis_hits.tsv"
"1167","Auto","2",2,"Full_Scramble_Coxsackievirus_UP000007757-18_12mer_3mis_hits.tsv"
"1168","Auto","3",42,"Full_Scramble_Coxsackievirus_UP000007757-18_12mer_3mis_hits.tsv"
"1169","X","3",3,"Full_Scramble_Coxsackievirus_UP000007757-18_12mer_3mis_hits.tsv"
"1170","Auto","3",28,"Full_Scramble_Coxsackievirus_UP000007757-19_12mer_3mis_hits.tsv"
"1171","Auto","2",3,"Full_Scramble_Coxsackievirus_UP000007757-2_12mer_3mis_hits.tsv"
"1172","Auto","3",24,"Full_Scramble_Coxsackievirus_UP000007757-2_12mer_3mis_hits.tsv"
"1173","Auto","2",1,"Full_Scramble_Coxsackievirus_UP000007757-20_12mer_3mis_hits.tsv"
"1174","Auto","3",32,"Full_Scramble_Coxsackievirus_UP000007757-20_12mer_3mis_hits.tsv"
"1175","Auto","3",30,"Full_Scramble_Coxsackievirus_UP000007757-21_12mer_3mis_hits.tsv"
"1176","Auto","3",30,"Full_Scramble_Coxsackievirus_UP000007757-22_12mer_3mis_hits.tsv"
"1177","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-22_12mer_3mis_hits.tsv"
"1178","Auto","3",27,"Full_Scramble_Coxsackievirus_UP000007757-23_12mer_3mis_hits.tsv"
"1179","Auto","3",26,"Full_Scramble_Coxsackievirus_UP000007757-24_12mer_3mis_hits.tsv"
"1180","X","3",2,"Full_Scramble_Coxsackievirus_UP000007757-24_12mer_3mis_hits.tsv"
"1181","Auto","3",31,"Full_Scramble_Coxsackievirus_UP000007757-25_12mer_3mis_hits.tsv"
"1182","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-25_12mer_3mis_hits.tsv"
"1183","Auto","3",35,"Full_Scramble_Coxsackievirus_UP000007757-26_12mer_3mis_hits.tsv"
"1184","Auto","3",38,"Full_Scramble_Coxsackievirus_UP000007757-27_12mer_3mis_hits.tsv"
"1185","Y","3",1,"Full_Scramble_Coxsackievirus_UP000007757-27_12mer_3mis_hits.tsv"
"1186","Auto","3",20,"Full_Scramble_Coxsackievirus_UP000007757-28_12mer_3mis_hits.tsv"
"1187","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-28_12mer_3mis_hits.tsv"
"1188","Auto","3",21,"Full_Scramble_Coxsackievirus_UP000007757-29_12mer_3mis_hits.tsv"
"1189","Auto","2",4,"Full_Scramble_Coxsackievirus_UP000007757-3_12mer_3mis_hits.tsv"
"1190","Auto","3",32,"Full_Scramble_Coxsackievirus_UP000007757-3_12mer_3mis_hits.tsv"
"1191","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-3_12mer_3mis_hits.tsv"
"1192","Auto","2",1,"Full_Scramble_Coxsackievirus_UP000007757-30_12mer_3mis_hits.tsv"
"1193","Auto","3",35,"Full_Scramble_Coxsackievirus_UP000007757-30_12mer_3mis_hits.tsv"
"1194","Auto","2",4,"Full_Scramble_Coxsackievirus_UP000007757-4_12mer_3mis_hits.tsv"
"1195","Auto","3",36,"Full_Scramble_Coxsackievirus_UP000007757-4_12mer_3mis_hits.tsv"
"1196","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-4_12mer_3mis_hits.tsv"
"1197","Auto","3",18,"Full_Scramble_Coxsackievirus_UP000007757-5_12mer_3mis_hits.tsv"
"1198","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-5_12mer_3mis_hits.tsv"
"1199","Auto","3",34,"Full_Scramble_Coxsackievirus_UP000007757-6_12mer_3mis_hits.tsv"
"1200","Auto","3",27,"Full_Scramble_Coxsackievirus_UP000007757-7_12mer_3mis_hits.tsv"
"1201","X","3",1,"Full_Scramble_Coxsackievirus_UP000007757-7_12mer_3mis_hits.tsv"
